chr	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr2R	13444764	13445138	CG4832	393.018494327433	430.918299309112	427.166995468315	543.069944410294	535.896620977394	462.025800318432	368.577291654215	476.13067955882	321.186339329951	363.81445462814	385.876377250261	425.358580888423	start	end	-0.208349633596384	3.58656429000348e-08	-0.00781306324733336	0.847899966857086	-0.200545384805992	0.000354031661665477	1.42259155366082e-06	1	0.00301616584483835	P2	Ambig	26.6668305376249	Trans	NA	-0.200536570349051	3.74997695578811
chr2R	13450663	13450998	CG4840	102.933415180994	125.906169756983	117.625694404319	94.9539473355423	86.2168065294861	98.0558353193795	106.256516512927	94.1796948577887	71.7543949566911	52.4732386482894	90.3114925479335	108.142012090277	start	end	0.215651162710588	0.00715614323788539	0.0812390990168389	0.354985445612334	0.134407624141417	0.259419885228453	0.125430141727257	1	0.429708902749291	P1	Ambig	2.65452430320391	Conserved	NA	0.134412063693749	37.6715330424
chr3R	27963415	27963553	CG4849	445.420960237758	462.838173332009	470.502777617275	319.844875235511	312.747239371665	247.632533264196	398.461936923475	478.746782193759	430.526369740147	206.394738683272	273.671189539192	270.355030225692	start	end	0.448711730090024	5.02635546384002e-11	0.555362962918389	4.49342105595772e-11	-0.106610034058971	0.0896768148083971	2.86834874213622e-09	3.55393598125412e-09	0.207689286899589	P1	P1	0.80796120744545	Cis	NA	-0.106651232828365	83.8898873296724
chr3L	5563679	5564266	CG4852	99.1903819016855	109.946232745535	107.307651035519	98.2856647859122	96.3599602388375	127.971174908343	126.179613359101	99.4119001276658	78.5881468573283	101.448261386693	71.15450928019	122.560947035647	start	end	-0.0192463154777579	0.805679767244838	0.0300085704650828	0.715810870672632	-0.0493467508994128	0.662386975654925	1	1	0.794644164740698	Ambig	Ambig	0.641360623964158	Conserved	NA	-0.0492548859428407	37.8592756675231
chr2R	17515584	17516322	CG4853	303.18569562402	310.332108555945	321.922953106557	354.827908464395	327.961969935692	327.406772168098	262.320775141288	272.074674033612	239.181316522304	311.34121597985	322.932003656247	302.797633852776	start	end	-0.0768332016361885	0.0898882424780723	-0.191672634379422	7.53204216934478e-05	0.114817723428969	0.0846966968125112	1	0.00226599354620646	0.200186169109904	P2	P2	0.400856397080111	Ambiguous	NA	0.114839432743234	62.533470926194
chr2R	24687002	24687374	CG4859	41.1733660723977	40.7865056959242	47.4629994964795	54.9733379311034	106.503113948189	127.971174908343	63.0898066795503	75.8669764132186	58.0868911554166	111.942909116351	128.62545908342	111.74674582662	start	end	-0.804814495547805	0	-0.581012586847821	0	-0.223821312032527	0.103998960894529	0	0	0.228553830307575	P2	P2	1.38519287493268	Cis	NA	-0.223801908699984	72.1921126001028
chr3R	12221416	12221463	CG4860	56.1454991896333	62.066421711189	47.4629994964795	9.99515235110971	18.5957818004774	14.9576697944816	33.2051614102896	52.3220526987715	58.0868911554166	17.4910795494298	24.6304070585273	18.0236686817128	start	end	1.33624292812841	1.95717349214603e-12	0.870354766759041	1.34486901274424e-09	0.466639435955332	0.0407919915286039	2.23687135881087e-10	7.60689346034622e-08	0.120810593421057	P1	P1	1.53528535622802	Cis	NA	0.465888161369369	65.1344713178831
chr3R	11222174	11222367	CG4863	2998.16965672642	3301.93363503525	3376.06379027132	3003.54328150847	3149.44922675358	2986.54806896483	3755.50375550376	3516.04194135744	4021.66299352502	3522.70342125516	3519.41149747401	3932.76450634974	start	end	0.0570352581495601	0.000100504687828737	0.0285836732602959	0.0341564618428186	0.0284456282576582	0.153952965196638	0.00256141813488278	0.546021608200243	0.305425767142477	Ambig	Ambig	1.99537888745688	Ambiguous	NA	0.0284515848892642	50.1157953652856
chr3L	5565233	5565371	CG4867	125.391614856848	152.506064776064	144.452607163198	134.934556739981	158.909408113171	127.971174908343	156.064258628361	136.037337016806	140.091913963064	153.921500034982	117.678611501853	151.398816926388	start	end	0.00124346216171029	0.987936703334481	0.0214468915018423	0.756232461574609	-0.0201888106986124	0.832969450749486	1	1	0.903933762930791	Ambig	Ambig	0.0579786661206113	Conserved	NA	-0.020203429340132	51.4927401957216
chrX	16881369	16882250	CG4872	59.8885324689422	67.3864007150052	74.2899122553592	73.2977839081379	96.3599602388375	96.3938720088815	66.4103228205792	49.7059500638329	71.7543949566911	59.4696704680613	79.3646449663658	57.675739781481	start	end	-0.277458185109485	0.0027684288367873	-0.0448429333340682	0.658522783298306	-0.232721249240527	0.0917469958203951	0.0534240564842611	1	0.21113955153775	P2	Ambig	6.18733353240952	Conserved	NA	-0.232615251775417	16.1620509830601
chrX	16884863	16885016	CG4875	131.006164775811	140.092780433827	119.689303078079	146.595567816276	145.385203167369	152.900624565812	99.6154842308688	146.50174755656	109.340030410196	143.426852305324	114.941899606461	133.375148244675	start	end	-0.129553849027929	0.0610074063203354	-0.0971159397411948	0.183918545264474	-0.032409274813373	0.745792383764919	0.841744134134666	1	0.852261498857783	P2	Ambig	1.3340122061649	Conserved	NA	-0.0324379092867342	74.9618328362122
chr3L	16386625	16386956	CG4877	217.095930199915	221.665791825675	237.314997482397	229.888504075523	234.983060933305	209.407377122743	229.115613730998	214.520416064963	164.010045615294	220.387602322815	224.410375422138	201.865089235184	start	end	0.00263970150411755	0.96367781384304	-0.0621772122797162	0.269996834113904	0.0648593374032169	0.41022411120175	1	1	0.586182196800471	Ambig	Ambig	0.0424544846469209	Conserved	NA	0.0648169137838338	48.9606993701439
chrX	16886829	16887410	CG4880	297.571145705056	320.972066563577	290.968823000157	408.135387670313	341.486174881494	325.7448088576	282.243871987462	295.619597748059	273.35007602549	339.326943258938	363.982682087126	281.16923143472	start	end	-0.167447699654916	0.000194311369556388	-0.145387036939344	0.00185242612235403	-0.0220817223632227	0.731817520363461	0.00471890081253177	0.0421691991668295	0.846101714350716	P2	P2	1.15173748072722	Cis	NA	-0.022060662715572	86.825341428377
chr2R	23882114	23882431	CG4882	232.068063317151	253.585665848572	222.869736766078	224.890927899969	213.006227896378	269.238056300669	209.192516884825	180.511081810762	263.099448174534	290.351920520535	265.461053853017	227.098225389582	start	end	0.00194359220848594	0.973188639689544	-0.181679071875081	0.000584099706219421	0.183694509985822	0.0144745133719637	1	0.0148652182945581	0.0579596476389516	Ambig	Ambig	0.0106979421923859	Ambiguous	NA	0.183622664083567	49.7339744083907
chr3R	27957806	27958252	CG4884	76.7321822258322	93.9862957340862	68.0990862340793	28.3195983281442	21.9768330369278	38.225156141453	76.3718712436661	91.5635922228501	78.5881468573283	31.4839431889736	24.6304070585273	50.4662723087959	start	end	0.992426792192446	9.37390257046535e-12	0.838505273907841	1.43199730231409e-11	0.153887636345117	0.367380104846539	9.62232669278207e-10	1.92429507909709e-09	0.547419304439136	P1	P1	1.18356654761067	Cis	NA	0.153921518284605	84.4903906771234
chr3R	22724511	22724603	CG4900	164.693464289591	134.77280143001	179.533954617118	56.6391966562884	65.9304991107835	49.8588993149387	112.897548794985	146.50174755656	174.26067346625	69.9643181977192	54.7342379078385	46.8615385724533	start	end	1.02166489418469	1.67784701972978e-11	0.927263734673387	1.86310295155274e-11	0.0943830488534049	0.457710477750255	1.57635406678061e-09	2.37411099440096e-09	0.627826604086079	P1	P1	1.10180615932807	Cis	NA	0.094401159511303	90.7600662361373
chr3L	9072487	9072729	CG4911	52.4024659103244	47.8798110343458	68.0990862340793	66.6343490073981	77.7641784383601	56.5067525569306	39.8461936923475	68.0186685084029	54.670015205098	59.4696704680613	49.2608141170546	46.8615385724533	start	end	-0.176463231484375	0.0901297409901582	0.0435223581346498	0.700515474562924	-0.220378057666563	0.149543350119348	1	1	0.299086700238696	Ambig	Ambig	4.05454205717511	Conserved	NA	-0.219985589619025	16.5165257843889
chr3R	15320761	15320918	CG4913	61.7600491085966	42.5598320305296	45.3993908227195	43.3123268548088	49.0252429285313	53.1828259359346	36.5256775513186	75.8669764132186	68.3375190063725	20.9892954593157	41.0506784308789	32.4426036270831	start	end	0.028320166407682	0.810324238864252	0.648510329267947	1.04980853625395e-07	-0.621013949346771	0.000269622286875437	1	4.84933599549075e-06	0.00245655861375398	Ambig	P1	0.0436695687478878	Compensatory	Opposing	-0.620190162860265	51.1161092229174
chr3R	22685005	22686527	CG4919	112.290998379267	147.186085772248	158.897867879518	74.9636426333228	84.5262809112609	79.774238903902	96.2949680898399	120.340721207174	153.759417764338	94.4518295669209	128.62545908342	72.0946747268513	start	end	0.558719086465139	3.07872039773019e-11	0.226909145376926	0.00353647116034498	0.331894617082985	0.00313901655914604	2.36203223375084e-09	0.0748922455863364	0.0171630126492036	P1	Ambig	2.46230307525522	Trans	NA	0.331809941088213	40.6123848054874
chr3R	15333278	15333595	CG4931	538.99679222048	572.784406077544	581.937646000314	526.411357158445	503.776634231115	503.574883080881	567.808260115952	643.561248194889	464.695129243333	500.244875113692	410.506784308789	468.615385724533	start	end	0.0991640024370209	0.00493906775759745	0.194768132091	7.50821365592084e-08	-0.0955826448061908	0.0587743576902386	0.0900585235832016	3.51956423175687e-06	0.155939246288358	P1	Ambig	0.509138745504266	Ambiguous	NA	-0.0956041296539791	67.0753228702183
chrX	16950984	16953268	CG4937	198.380763803371	203.932528479621	196.042824007198	229.888504075523	241.745163406206	227.68897353822	199.230968461738	245.913647684226	201.595681068799	188.903659133842	243.567358689881	237.912426598609	start	end	-0.15585513734733	0.00500313782116835	-0.035852686267681	0.513724726807913	-0.119989734954324	0.124993158461796	0.0911223170992898	1	0.264501651454639	P2	Ambig	4.34709790456689	Conserved	NA	-0.120002451079649	23.0038527301039
chr3L	9073127	9073671	CG4942	59.8885324689422	56.7464427073728	57.7810428652794	63.3026315570282	47.3347173103061	48.1969360044408	46.4872259744055	60.1703606035872	51.2531392547794	59.4696704680613	51.9975260124466	46.8615385724533	start	end	0.0934408523498585	0.396161627287022	-0.00258335427419145	0.979358550625675	0.0962026840926387	0.542431981760406	1	1	0.70504604512303	Ambig	Ambig	36.1703593205791	Conserved	NA	0.0960242066240499	2.61983386533347
chrX	17078871	17079008	CG4949	87.9612820637588	111.71955908014	88.735172971679	116.610110762947	108.193639566414	99.7177986298774	102.936000371898	96.7957974927272	95.6725266089215	62.9678863779472	109.468475815677	97.3278108812493	start	end	-0.117844948044511	0.144355578568344	0.0906977627708449	0.28290174632184	-0.208786556939894	0.0731944367311692	1	1	0.182049480552216	Ambig	Ambig	1.29931482810944	Conserved	NA	-0.208542710815356	30.3093233625424
chr3L	16266416	16268210	CG4950	35.5588161534344	31.9198740228972	82.5443469503991	43.3123268548088	52.4062941649818	103.041725250873	59.7692905385213	36.62543688914	27.335007602549	101.448261386693	43.7873903262708	21.6284024180554	start	end	-0.281180885373096	0.00877321334894132	-0.298918833760565	0.0110342200898541	0.0175853929113652	0.915489776075899	0.151027572307303	0.202697216911697	0.951761161815832	P2	Ambig	0.940659649429527	Conserved	NA	0.017737948387469	94.398367763626
chr3R	27953497	27953946	CG4951	205.866830361989	262.452297521599	202.233650028478	173.249307419235	148.766254403819	134.619028150335	262.320775141288	240.681442414349	232.347564621666	136.430420485552	106.731763920285	151.398816926388	start	end	0.384137296086806	4.64994955002533e-11	0.622503146133729	3.49624625125415e-11	-0.238358124919849	0.00604132851515304	2.81695928058371e-09	3.28106071248015e-09	0.0287432242713852	P1	P1	0.617084907076572	Cis_+_Trans,same	Reinforcing	-0.238365850046923	72.3110193183328
chr3L	8827505	8828503	CG4974	1257.65918184779	1227.14182354694	1260.86489966735	1147.77666165243	1176.60583028475	1183.31787707455	1195.38581077043	1221.71993051631	1107.06780790323	1164.90589799202	1299.93815031116	1020.13964738495	start	end	0.0656182949017284	0.00532672923650352	0.0111843566236445	0.642367512436914	0.0544256442175497	0.105533700940626	0.096256368443573	1	0.231345389530662	P1	Ambig	5.86697090496979	Conserved	NA	0.0544339382780839	17.0445706344465
chr3R	27937430	27937849	CG4976	209.609863641298	274.865581863837	222.869736766078	244.881232602188	224.839907223954	207.745413812245	265.641291282317	272.074674033612	215.263184870073	202.896522773386	240.830646794489	201.865089235184	start	end	0.0431025606708846	0.424607002977089	0.153800335987154	0.00411754953578502	-0.110680357954264	0.144256793433094	1	0.0854832437526371	0.292526913422286	Ambig	P1	0.280250107350121	Conserved	NA	-0.110697775316269	58.1479902556731
chr3L	8891609	8891779	CG4978	1293.21799800122	1496.68742640696	1231.97437823471	1504.27042884201	1431.87519863676	1269.73996922044	1255.15510130895	1454.55306502585	1346.24912442554	1119.42909116351	1231.52035292637	1178.74793178402	start	end	-0.0447228608181304	0.0426131316965845	0.138946346822648	6.78605956218403e-11	-0.183694088604354	6.44807340854925e-09	0.615528953262832	4.02308750272053e-09	2.2559659498711e-07	Ambig	P1	0.321871440601565	Compensatory	Opposing	-0.183669207640778	43.0687066696903
chr3R	27922198	27922351	CG4980	245.168679794732	299.692150548312	303.350475042717	91.6222298851723	128.479946985117	83.0981655248979	282.243871987462	303.467905652875	259.682572224215	90.9536136570349	128.62545908342	104.537278353934	start	end	1.02868409707496	2.12261780564555e-11	0.958645416296314	2.34261510603851e-11	0.0699653410087548	0.456362356597303	1.83927361483322e-09	2.65007571166658e-09	0.626632560811786	P1	P1	1.07306004867706	Cis	NA	0.0700386807786461	93.1914296159725
chr3L	14538003	14538421	CG4994	1804.14204062688	1812.33951396672	1630.25085227038	2357.19009613671	2285.5906358405	2364.97379083859	1690.14271578374	1794.64640756786	1869.03114482429	2420.76540964108	2679.24094558869	2782.85444445646	start	end	-0.289395624189004	0	-0.386853652942708	0	0.0974478151648352	0.000135382105242648	0	0	0.00138766657873714	P2	P2	0.748075201016294	Cis_+_Trans,same	Reinforcing	0.097458028753704	79.87700226178
chr3L	8912968	8913052	CG4999	290.085079146439	285.505539871469	247.633040851197	129.936980564426	182.576766768324	181.154000844277	169.346323192477	172.662773905946	235.764440571985	136.430420485552	155.99257803734	155.00355066273	start	end	0.511296281800182	4.18042958746352e-11	0.25557972251324	4.55989981485373e-05	0.255732133321212	0.00261210137406528	2.72618553709044e-09	0.00142802383704296	0.0149654017588369	P1	P1	2.00053539761432	Cis_+_Trans,opposing	Opposing	0.255716559286942	49.9866186418156
chr3R	16050822	16051176	CG5000	233.939579956805	269.545602860021	328.113779127836	244.881232602188	207.934651041702	192.787744017763	195.910452320709	248.529750319165	239.181316522304	167.914363674526	207.990104049786	205.469822971526	start	end	0.253089215578786	1.24802710702753e-06	0.161937051455704	0.00407023147044032	0.0911310296671001	0.238113093016587	4.14869586054781e-05	0.0846594254629291	0.404314820383845	Ambig	P1	1.56288640125089	Ambiguous	NA	0.091152164123082	63.984176917761
chr3R	27916147	27916527	CG5003	321.900862020564	305.012129552129	278.587170957597	206.566481922934	175.814664295423	192.787744017763	265.641291282317	264.226366128796	287.017579826764	185.405443223956	186.096408886651	187.446154289813	start	end	0.453754677478989	4.58200700115767e-11	0.379369464925699	4.87719182587402e-11	0.0743610109355006	0.332810624637169	2.78340432438995e-09	3.56783719141835e-09	0.510698876636217	P1	P1	1.19607590866033	Cis	NA	0.07438521255329	83.6067337164289
chrX	17107636	17108058	CG5004	218.96744683957	184.425938798962	185.724780638398	246.547091327373	246.816740260882	216.055230364734	122.859097218072	232.833134509533	160.593169664975	206.394738683272	221.673663526746	201.865089235184	start	end	-0.185748074850561	0.000826704637672426	-0.198894981455502	0.000770362887819509	0.0130905627975327	0.874735491566827	0.0178655514854291	0.0190847172857975	0.927557997481702	P2	Ambig	0.933900259781656	Cis	NA	0.013146906604941	93.7998540169604
chr3L	8955020	8956498	CG5008	2558.36324640762	2734.46920796153	2678.56405854045	2427.15616259448	2600.02840083039	2434.77624987951	2686.29755809243	2464.36868211214	2572.90759058992	2742.60127335059	2421.99002742185	2512.49941423077	start	end	0.0660298386727395	4.47324647528616e-05	0.00603651414684805	0.711259488945945	0.0599891264886697	0.00875783483602909	0.00119785956546756	1	0.0388185111651019	P1	Ambig	10.9384053555506	Trans	NA	0.0599933245258914	9.14210040216293
