chrom	start	end	zhr1_zhr	zhr2_zhr	zhr3_zhr	z301_z30	z302_z30	z303_z30	zhrz301_z30	zhrz301_zhr	zhrz302_z30	zhrz302_zhr	zhrz303_z30	zhrz303_zhr
chr3R	27098010	27099283	27	21	39	2	7	4	7	10	13	16	8	18
chr3R	27105266	27108713	64	28	47	3	19	3	15	42	19	32	13	32
chr3R	27110092	27114053	403	194	479	48	235	82	175	263	159	311	161	269
chr3R	27115318	27117357	298	137	260	56	258	94	180	147	194	178	196	149
chr3R	27121752	27123524	31	15	33	9	17	7	10	10	20	17	26	22
chr3R	27126937	27137385	978	532	1261	142	573	224	496	609	377	535	394	531
chr3R	27137684	27139593	133	80	159	15	50	18	57	90	37	83	35	87
chr3R	27140217	27140780	32	13	35	6	18	9	24	25	17	7	15	19
chr3R	27149366	27153200	1087	510	938	134	539	183	379	616	323	584	372	573
chr3R	27158445	27159865	23	12	25	1	4	3	5	9	13	11	9	10
chr3R	27162267	27164513	29	17	42	2	10	5	5	28	8	28	7	28
chr3R	27165168	27166221	210	90	236	7	22	6	17	143	22	135	11	135
chr3R	27166911	27172178	620	267	598	64	333	91	268	472	242	466	224	455
chr3R	27175269	27181872	744	344	867	119	498	223	362	552	384	486	343	428
chr3R	27182980	27184540	50	23	41	11	48	16	38	48	37	24	29	35
chr3R	27184759	27186942	1218	568	966	225	904	344	633	756	585	704	669	737
chr3R	27188338	27190626	85	34	87	11	51	9	53	59	49	83	41	69
chr3R	27192616	27194871	1087	524	970	89	352	111	304	728	304	705	250	699
chr3R	27196797	27200781	998	368	836	127	592	192	458	699	388	677	357	667
chr3R	27204928	27206762	226	132	228	25	84	32	66	161	67	183	50	122
chr3R	27208076	27209138	82	53	81	2	11	1	10	67	11	77	4	73
chr3R	27209805	27211850	40	23	43	3	15	3	9	36	15	36	16	35
chr3R	27214143	27219259	1353	583	1146	203	1010	318	836	912	802	887	764	828
chr3R	27220832	27223232	161	71	143	9	48	16	50	124	26	121	33	127
chr3R	27224302	27230710	631	250	477	66	282	115	277	392	201	276	189	258
chr3R	27230974	27236179	140	63	120	14	54	18	33	60	44	79	49	79
chr3R	27240293	27242761	62	33	53	5	37	9	20	23	20	32	25	35
chr3R	27243089	27257481	1801	922	1702	324	1321	446	1007	1088	969	1076	925	1073
chr3R	27294370	27295893	43	15	40	4	14	6	22	19	16	23	13	25
chr3R	27327212	27329265	32	13	27	3	10	2	9	19	10	16	9	16
chr3R	27331626	27333601	29	10	30	2	7	5	6	16	4	17	3	11
chr3R	27377557	27380174	31	19	52	4	16	6	7	12	11	22	8	18
chr3R	27414555	27415629	87	58	157	7	30	21	37	45	26	36	34	43
chr3R	27416817	27418267	46	21	36	4	13	7	13	16	10	18	10	22
chr3R	27419093	27425571	79	39	91	5	21	7	19	38	34	40	15	35
chr3R	27426174	27428013	18	14	22	2	8	7	3	12	8	14	8	13
chr3R	27436553	27437645	30	17	44	6	14	8	10	13	12	24	14	17
chr3R	27439780	27443061	35	21	51	1	10	5	11	29	7	25	15	18
chr3R	27445133	27447700	49	22	47	5	20	9	13	22	12	38	8	36
chr3R	27460814	27469977	149	88	170	23	108	48	115	95	96	105	100	105
chr3R	27470370	27472714	50	29	55	6	33	7	30	35	25	41	31	37
chr3R	27473071	27474797	24	15	37	4	13	5	19	17	13	23	14	12
chr3R	27475348	27476503	20	4	23	1	3	4	4	19	4	14	4	14
chr3R	27479674	27483808	51	24	58	5	23	9	22	30	27	52	25	43
chr3R	27491164	27496309	45	34	58	12	37	12	23	38	46	43	36	31
chr3R	27506491	27508942	24	18	27	2	7	5	9	15	13	17	15	9
chr3R	27515666	27517691	32	25	24	1	8	7	7	13	9	15	12	11
chr3R	27517995	27520250	26	16	32	3	5	5	6	15	13	24	13	22
chr3R	27530635	27533321	39	24	34	4	15	5	12	16	17	29	26	40
chr3R	27544471	27548499	162	69	209	22	61	30	116	145	110	139	80	91
chr3R	27552510	27553910	71	27	59	18	46	26	41	41	34	33	36	34
chr3R	27554916	27559195	175	101	266	15	33	14	30	103	33	140	34	135
chr3R	27559591	27560528	44	14	25	4	9	1	8	17	7	24	9	22
chr3R	27560755	27561612	33	18	42	2	14	1	4	24	10	23	10	24
chr3R	27562082	27564685	33	17	63	9	12	9	21	25	20	37	11	30
chr3R	27565240	27567232	26	11	38	6	17	3	20	17	13	24	15	28
chr3R	27567482	27570184	101	61	140	15	55	28	49	67	43	61	50	87
chr3R	27570622	27571540	25	3	33	1	12	1	9	14	3	18	3	14
chr3R	27571784	27575688	73	27	117	5	35	11	29	65	30	69	16	58
chr3R	27577238	27579100	38	20	53	3	17	6	14	30	34	29	15	34
chr3R	27579348	27580575	27	10	30	2	26	6	10	19	8	23	13	20
chr3R	27581334	27582323	620	273	578	83	351	135	287	357	301	380	228	392
chr3R	27583061	27597332	941	410	1030	84	337	124	324	610	285	544	194	470
chr3R	27598514	27602056	86	59	69	18	59	21	36	43	47	46	56	50
chr3R	27604068	27611717	349	145	335	33	166	46	125	216	155	237	127	189
chr3R	27616375	27620693	68	30	83	6	23	4	16	42	19	39	12	32
chr3R	27621239	27623064	46	22	43	4	8	7	14	21	22	21	18	17
chr3R	27623466	27626025	26	29	47	1	7	3	9	33	11	24	12	28
chr3R	27635574	27636657	174	90	299	18	71	27	66	223	68	220	67	156
chr3R	27642790	27651284	141	101	192	11	52	21	46	117	54	115	57	81
chr3R	27651828	27658747	172	76	144	12	58	12	41	119	36	128	31	99
chr3R	27662646	27667261	63	51	63	5	14	13	13	39	26	58	8	41
chr3R	27667670	27684449	994	542	963	90	345	138	247	618	251	671	270	567
chr3R	27684709	27687160	890	405	731	135	508	195	367	542	331	579	321	591
chr3R	27687527	27692366	318	152	293	18	80	37	74	184	77	207	73	179
chr3R	27692668	27697686	474	262	518	31	147	53	153	319	155	340	162	319
chr3R	27700056	27702198	271	149	271	17	73	21	49	173	40	184	52	155
chr3R	27702402	27704531	60	44	52	16	36	13	21	29	30	39	34	46
chr3R	27705023	27708765	87	58	115	20	71	17	68	56	61	75	73	76
chr3R	27709017	27710718	27	24	31	4	18	2	12	33	12	32	25	16
chr3R	27711166	27712671	17	18	34	2	4	2	11	18	8	18	7	15
chr3R	27713358	27716868	34	16	32	2	7	7	12	27	23	33	14	17
chr3R	27717765	27722815	56	26	58	6	20	8	24	36	27	37	25	39
chr3R	27732177	27733463	21	8	24	4	12	3	4	18	12	21	7	24
chr3R	27733683	27736694	268	94	189	43	260	69	230	201	231	190	178	193
chr3R	27743234	27747451	293	122	237	22	82	26	55	158	65	197	65	191
chr3R	27752744	27755176	18	16	31	4	9	1	8	17	3	17	6	21
chr3R	27755905	27758299	34	15	35	2	4	3	2	12	4	20	3	13
chr3R	27777589	27783631	69	37	59	10	34	33	32	30	46	56	48	57
chr3R	27789556	27791871	29	14	24	1	6	1	5	14	8	16	10	10
chr3R	27828356	27832638	79	36	83	6	33	15	33	49	55	55	29	52
chr3R	27843384	27845081	23	10	30	2	5	4	5	14	10	17	10	16
chr3R	27860304	27862145	11	7	23	1	2	4	0	11	1	7	8	6
chr3R	27870992	27874624	39	34	44	3	16	7	20	23	22	38	16	26
chr3R	27889580	27891517	24	24	22	6	11	9	11	19	17	22	17	22
chr3R	27894475	27896027	19	14	30	1	5	3	3	19	4	14	1	12
chr3R	27900347	27903286	24	17	30	1	8	5	7	12	13	16	13	11
chr3R	27908837	27912089	40	31	57	6	17	10	12	27	19	37	11	23
chr3R	27926809	27928723	53	29	82	10	32	9	24	36	28	42	24	39
chr3R	27928964	27932134	170	86	181	26	138	33	79	105	84	119	100	96
chr3R	27934505	27943052	711	355	582	73	420	134	271	405	277	352	311	402
chr3R	27948128	27950122	285	149	266	23	69	39	47	175	60	169	40	167
chr3R	27950848	27955447	440	220	407	51	193	49	165	257	165	282	172	270
chr3R	27973553	27974633	10	8	22	2	2	4	2	9	6	6	0	11
chr3R	27983520	27985869	28	20	36	2	9	3	14	30	16	20	11	13
chr3R	27987039	27991412	164	78	207	16	112	35	94	133	79	114	71	108
chr3R	28017543	28019263	11	7	23	3	5	7	5	9	7	10	7	7
chr3R	28034007	28036277	25	17	25	1	10	5	9	17	15	18	12	14
chr3R	28046351	28047702	14	10	26	2	2	1	3	9	6	20	4	10
chr3R	28080171	28084058	58	30	55	4	25	5	28	36	14	49	11	42
chr3R	28086153	28088267	19	9	29	2	4	2	7	11	7	15	11	14
chr3R	28138873	28141989	33	15	45	2	9	1	6	20	4	24	5	24
chr3R	28143730	28147290	47	18	28	5	10	6	13	13	12	35	13	20
chr3R	28150785	28156452	53	35	82	9	33	14	24	47	25	50	31	45
chr3R	28158512	28160909	21	11	15	2	9	1	7	14	6	12	4	24
chr3R	28183670	28185059	23	16	19	2	15	3	11	14	7	13	21	15
chr3R	28279625	28283458	56	39	94	6	37	12	35	32	37	38	36	39
chr3R	28283873	28287436	40	13	36	6	33	8	26	20	18	33	24	27
chr3R	28295903	28301430	62	46	85	7	33	15	41	28	43	53	37	32
chr3R	28302532	28305252	23	27	51	3	11	5	11	19	14	28	10	28
chr3R	28322845	28326950	965	421	952	148	425	161	359	656	358	777	277	709
chr3R	28346439	28348701	28	16	45	2	9	3	19	25	7	32	3	22
chr3R	28362504	28363649	23	11	31	2	10	1	6	22	11	16	9	13
chr3R	28373990	28375865	33	15	25	2	14	4	16	18	32	34	19	19
chr3R	28381633	28382454	12	6	22	1	5	4	7	4	10	12	8	13
chr3R	28386201	28388323	25	16	36	4	11	4	10	19	23	23	16	17
chr3R	28408737	28409663	12	10	28	4	3	3	6	12	7	12	5	11
chr3R	28419196	28420842	24	11	31	5	7	5	3	16	17	27	12	15
chr3R	28421117	28423649	85	34	68	11	38	11	49	55	50	70	58	62
chr3R	28506243	28528129	816	388	743	130	484	214	409	449	498	555	409	495
chr3R	28531083	28538326	1747	685	1652	237	1091	351	972	1188	1103	1197	944	1113
chr3R	28539167	28542148	443	254	512	64	322	85	245	308	255	321	241	316
chr3R	28542391	28549929	586	238	478	134	402	137	396	311	431	375	322	307
chr3R	28560129	28564290	190	87	182	27	106	43	83	93	86	120	83	92
chr3R	28565716	28566882	33	16	25	3	16	5	2	13	16	12	10	23
chr3R	28567443	28568648	64	39	79	9	27	13	16	20	16	27	8	15
chr3R	28572608	28575467	40	25	54	3	12	2	19	19	24	21	14	18
chr3R	28579613	28580886	30	16	41	6	25	4	9	24	23	30	16	19
chr3R	28588329	28589402	21	9	22	1	9	2	8	9	12	21	7	11
chr3R	28589701	28602791	980	466	979	204	680	255	636	573	694	714	632	630
chr3R	28604548	28610346	405	195	421	45	221	78	191	240	207	265	181	203
chr3R	28619956	28621418	34	18	28	1	2	3	5	21	4	20	5	11
chr3R	28627802	28637456	869	374	1006	81	358	127	323	585	317	627	315	597
chr3R	28639797	28643985	93	40	94	9	32	17	32	50	31	81	36	67
chr3R	28646089	28653619	97	54	125	4	39	24	32	59	44	83	42	77
chr3R	28673657	28685268	2461	1000	1880	313	1535	464	1071	1557	1041	1548	1014	1475
chr3R	28701150	28703916	64	33	70	8	25	22	20	33	29	46	25	36
chr3R	28704375	28706810	34	25	33	2	12	8	17	16	17	29	7	28
chr3R	28707444	28709938	31	23	38	2	10	9	11	21	23	37	16	23
chr3R	28710964	28713383	32	22	31	3	9	3	6	22	12	28	10	21
chr3R	28730957	28732448	29	15	33	1	3	4	7	11	8	26	4	20
chr3R	28736612	28738866	26	8	26	6	13	4	6	16	17	24	12	17
chr3R	28743502	28744960	13	10	21	1	8	2	8	14	5	14	9	15
chr3R	28745343	28748462	36	22	44	3	10	7	11	23	15	36	15	22
chr3R	28776049	28778775	138	66	130	10	43	13	46	49	45	72	33	63
chr3R	28820446	28824122	75	32	69	6	26	11	19	38	40	52	23	42
chr3R	28840492	28853457	815	378	965	108	559	196	460	534	469	568	477	567
chr3R	28853938	28856137	65	28	36	7	30	12	26	22	15	36	21	24
chr3R	28916700	28918689	80	35	67	11	42	25	18	40	31	49	48	45
chr3R	28919758	28927860	252	109	289	32	128	55	117	185	138	191	123	169
chr3R	28953660	28955372	12	6	27	1	7	1	5	8	13	12	8	15
chr3R	28960913	28962804	23	17	31	2	8	5	11	21	7	17	8	14
chr3R	28971354	28973846	30	10	21	4	20	5	11	12	21	23	15	14
chr3R	29000528	29001214	73	19	33	6	34	9	27	47	24	31	9	24
chr3R	29010089	29012455	47	28	48	4	30	11	21	42	32	38	22	50
chr3R	29021166	29021945	16	16	32	4	13	4	9	12	7	8	7	16
chr3R	29026497	29027458	92	41	113	14	74	18	74	79	58	69	69	65
chr3R	29031079	29033349	55	28	55	6	32	10	24	44	29	36	31	49
chr3R	29042276	29045051	41	24	49	7	18	10	20	23	16	39	17	32
chr3R	29047848	29057147	386	141	352	42	192	49	177	298	166	267	152	265
chr3R	29059426	29061399	47	27	35	7	15	4	20	21	11	27	18	28
chr3R	29062552	29064040	140	73	220	34	91	34	121	132	111	134	107	125
chr3R	29064266	29065493	187	101	287	38	172	45	131	147	128	145	142	139
chr3R	29066173	29075043	777	328	621	90	497	138	365	458	406	560	421	586
chr3R	29075494	29076464	16	12	13	12	35	12	45	11	63	10	31	5
chr3R	29076823	29079528	75	36	69	10	43	10	39	37	33	47	28	48
chr3R	29080662	29085605	866	508	1022	202	712	299	504	569	474	475	432	496
chr3R	29108028	29119544	564	264	500	65	273	79	203	342	204	337	191	346
chr3R	29167429	29168530	24	7	28	1	5	4	3	6	6	13	0	11
chr3R	29168734	29171621	63	35	44	5	22	10	15	33	14	36	22	38
chr3R	29177660	29178448	11	9	23	1	2	1	4	12	4	13	6	10
chr3R	29205675	29206446	93	33	69	10	70	24	51	57	43	47	33	47
chr3R	29206801	29209948	286	122	261	22	140	42	123	167	90	201	106	207
chr3R	29228165	29233925	189	104	147	16	112	26	63	95	58	122	78	130
chr3R	29266273	29292462	4108	1932	4097	419	1761	552	1469	2934	1412	3003	1370	2892
chr3R	29342172	29344086	32	15	30	1	5	4	7	11	13	29	8	22
chr3R	29360257	29362442	31	16	41	3	9	4	8	26	11	19	13	19
chr3R	29384129	29386790	24	11	27	5	7	5	13	24	20	12	12	20
chr3R	29444213	29446145	19	8	30	1	9	3	14	11	11	8	6	13
chr3R	29456448	29458286	277	120	242	25	106	35	106	186	91	203	65	159
chr3R	29491100	29500514	610	277	465	52	177	81	175	369	138	327	115	363
chr3R	29519266	29519913	59	9	21	2	23	4	29	38	19	32	18	21
chr3R	29521311	29523417	47	18	51	9	73	23	46	54	43	49	68	46
chr3R	29541647	29549222	273	64	137	34	172	58	124	128	96	150	128	159
chr3R	29549431	29552311	330	70	114	58	315	70	220	227	136	145	240	213
chr3R	29555134	29557505	773	367	652	154	668	240	468	474	403	446	486	477
chr3R	29558160	29561631	207	93	190	34	137	55	125	148	117	124	122	148
chr3R	29567267	29568074	87	46	111	19	61	33	49	48	54	61	50	57
chr3R	29569389	29571983	79	26	103	1	10	9	22	41	20	34	21	55
chr3R	29591309	29593040	394	154	355	20	100	39	110	226	103	246	86	233
chr3R	29593639	29595791	38	17	36	6	24	10	20	19	21	20	15	22
chr3R	29749671	29750848	27	19	28	3	7	3	5	8	5	15	7	23
chr3R	29788862	29801638	781	447	874	84	324	150	298	481	285	544	258	511
chr3R	29802006	29814129	924	465	870	77	342	120	226	544	260	587	247	600
chr3R	29814414	29817607	194	99	197	24	75	28	83	103	78	131	40	139
chr3R	29817829	29826645	1154	434	883	123	620	206	522	689	524	652	487	666
chr3R	29827157	29831041	1017	465	925	127	546	193	456	758	457	629	414	596
chr3R	29833472	29842828	1673	755	1478	315	1356	510	990	1068	1036	1161	960	1127
chr3R	29865952	29871027	467	213	505	66	330	122	284	327	290	303	237	293
chr3R	29875240	29880885	1482	691	1322	147	491	222	366	940	356	855	302	847
chr3R	29941365	29945811	70	38	82	7	22	13	18	37	41	50	17	44
chr3R	29998670	29999658	25	25	25	4	17	5	7	15	7	10	18	13
chr3R	30017765	30023610	883	382	771	152	605	194	451	446	499	533	523	534
chr3R	30034958	30037924	204	87	169	41	150	60	121	105	117	123	138	109
chr3R	30059729	30065224	600	184	490	19	120	34	114	456	106	425	85	366
chr3R	30078171	30084915	64	48	88	2	18	9	18	60	20	72	30	39
chr3R	30089055	30100363	1103	490	1091	123	453	160	458	796	409	857	344	762
chr3R	30181220	30193461	1103	482	1118	163	650	200	545	800	590	857	502	749
chr3R	30198006	30200280	77	43	71	5	19	7	8	33	14	48	8	59
chr3R	30208488	30214122	200	77	201	16	61	21	67	159	61	130	48	118
chr3R	30243387	30247708	332	122	300	38	135	46	100	225	87	215	83	194
chr3R	30339845	30342457	53	42	65	6	20	7	28	58	26	55	23	60
chr3R	30362625	30366493	57	25	61	7	17	9	41	66	41	68	46	61
chr3R	30372562	30375510	84	39	64	7	10	10	9	52	16	47	17	57
chr3R	30382885	30391676	2086	939	2129	359	1298	457	1183	1542	1133	1564	1052	1424
chr3R	30418057	30425326	327	105	305	44	211	80	189	201	217	199	229	185
chr3R	30425681	30430091	254	115	206	48	159	63	100	144	136	159	126	151
chr3R	30531000	30538775	333	155	338	49	117	52	113	196	90	171	89	187
chr3R	30552508	30556941	28	26	47	8	11	6	14	21	20	38	21	32
chr3R	30560239	30562179	31	23	33	1	2	2	3	27	1	21	2	20
chr3R	30606553	30609315	57	22	40	2	7	4	3	23	13	27	9	22
chr3R	30610792	30612591	20	15	22	3	7	4	10	14	9	13	11	17
chr3R	30642773	30649978	153	92	214	15	45	20	51	108	43	133	59	123
chr3R	30658401	30660115	15	6	25	4	4	1	4	7	4	9	7	14
chr3R	30733250	30736320	162	116	272	23	70	32	52	96	46	105	68	87
chr3R	30830182	30831881	137	33	80	6	48	20	41	83	38	125	30	95
chr3R	30858829	30864510	273	124	300	20	68	39	76	208	85	150	60	158
chr3R	30897448	30900269	146	52	170	10	34	9	32	103	35	95	29	98
chr3R	30900607	30903668	46	8	45	2	9	4	12	26	22	31	12	29
chr3R	30904905	30908102	40	15	54	3	11	6	19	27	18	29	16	29
chr3R	30911636	30913794	511	237	429	86	308	137	202	260	201	283	209	263
chr3R	30945032	30950349	127	53	131	11	79	11	54	104	65	123	54	115
chr3R	31029190	31031680	18	12	31	4	15	9	14	15	14	20	9	14
chr3R	31045321	31047015	21	14	28	1	5	2	4	10	8	13	11	12
chr3R	31059980	31063356	1053	454	979	118	523	167	426	714	447	662	423	693
chr3R	31070072	31074256	133	71	155	15	47	30	39	85	30	94	37	78
chr3R	31084817	31088744	227	99	189	17	58	19	36	118	53	119	32	128
chr3R	31094341	31097892	21	12	29	2	6	4	5	18	10	26	7	15
chr3R	31152988	31155981	34	21	40	2	3	5	6	22	12	35	13	30
chr3R	31169840	31172090	32	29	43	4	7	5	8	21	11	21	10	13
chr3R	31212371	31214065	340	152	286	60	265	86	233	201	237	227	242	215
chr3R	31214685	31216524	185	78	168	23	103	32	81	115	92	114	88	127
chr3R	31216884	31218535	69	26	37	10	26	15	18	28	29	48	31	37
chr3R	31219078	31220202	420	196	406	63	282	93	218	224	213	211	218	241
chr3R	31220507	31221166	258	138	281	34	140	40	105	190	90	170	94	169
chr3R	31221502	31229305	539	286	514	61	260	91	173	313	169	367	169	371
chr3R	31240326	31242798	59	31	43	2	13	3	12	31	8	39	6	34
chr3R	31278216	31279447	21	6	26	2	8	3	1	11	7	6	2	11
chr3R	31285561	31288991	125	45	129	3	42	12	29	99	32	120	25	110
chr3R	31289472	31290486	10	5	34	1	4	1	8	11	15	9	10	9
chr3R	31335754	31336490	34	19	43	6	14	7	4	17	16	12	15	15
chr3R	31364717	31368809	34	23	47	5	16	6	17	23	21	38	15	38
chr3R	31375169	31376758	35	23	38	6	13	7	10	19	11	20	18	31
chr3R	31377016	31378544	23	18	26	1	15	7	8	21	9	13	10	21
chr3R	31388722	31389989	20	13	27	1	9	5	4	14	8	15	3	20
chr3R	31418282	31419078	31	24	42	3	7	1	6	30	4	34	6	21
chr3R	31420008	31422564	85	49	112	16	45	14	34	43	42	85	54	60
chr3R	31424453	31425513	34	16	48	4	16	9	20	22	27	24	18	15
chr3R	31441098	31442500	23	12	30	3	13	2	6	13	12	20	12	17
chr3R	31454809	31456866	26	18	26	3	17	10	12	16	19	16	19	11
chr3R	31457347	31460020	431	189	468	77	350	85	314	326	340	364	311	303
chr3R	31462134	31463036	149	80	136	25	129	40	81	79	87	78	111	87
chr3R	31463473	31465317	61	24	65	9	34	10	25	33	34	27	27	56
chr3R	31465925	31470950	241	69	168	20	107	38	107	155	118	165	141	117
chr3R	31476952	31478520	21	12	25	3	24	9	21	15	16	23	24	24
chr3R	31480772	31481392	8	7	22	3	5	2	7	12	8	10	6	8
chr3R	31504189	31505654	602	282	448	104	433	198	315	336	309	345	288	295
chr3R	31532275	31534119	29	17	28	1	9	5	10	15	17	21	13	19
chr3R	31543127	31543932	37	11	25	2	12	5	28	24	22	19	12	18
chr3R	31549971	31551819	254	101	185	38	147	53	111	173	150	232	110	185
chr3R	31553485	31555160	91	47	73	5	66	22	57	51	57	54	54	67
chr3R	31555454	31556305	6	9	36	1	13	2	7	6	9	5	4	8
chr3R	31564388	31565547	51	17	34	7	33	14	25	23	42	20	32	18
chr3R	31565913	31567554	49	38	58	8	37	16	25	34	25	36	22	49
chr3R	31576918	31578218	19	6	21	3	9	5	8	6	6	13	6	13
chr3R	31578479	31579702	25	19	22	6	22	13	15	15	19	19	18	24
chr3R	31580708	31582069	50	26	37	5	24	5	19	29	20	28	22	37
chr3R	31588418	31589051	34	15	40	2	10	6	10	15	12	20	9	11
chr3R	31596167	31596892	27	13	46	1	6	2	11	27	6	25	6	27
chr3R	31598835	31601800	84	29	68	10	47	20	30	25	20	32	25	35
chr3R	31602962	31604919	55	51	76	19	49	19	49	51	51	50	47	41
chr3R	31607391	31613223	1518	726	1628	235	834	304	716	1070	712	1051	644	1040
chr3R	31615285	31620036	351	167	444	82	254	83	269	273	254	247	223	240
chr3R	31625814	31631159	79	36	74	8	38	17	34	31	36	56	38	47
chr3R	31662440	31664130	27	10	31	6	16	6	19	21	13	14	20	15
chr3R	31671956	31674085	388	152	420	71	349	113	283	241	288	263	308	267
chr3R	31677848	31683092	635	303	775	72	319	124	292	470	283	501	256	423
chr3R	31683469	31685954	70	40	108	11	28	21	38	42	30	48	34	31
chr3R	31686233	31688308	159	97	268	21	71	23	102	133	53	95	49	65
chr3R	31696929	31698972	1053	544	1013	170	641	210	452	653	393	664	441	710
chr3R	31699612	31700585	68	15	42	8	31	4	27	35	29	41	27	37
chr3R	31707828	31711622	340	123	226	38	196	42	131	202	158	235	156	238
chr3R	31711961	31713681	64	20	63	18	52	12	47	41	51	25	49	46
chr3R	31719103	31719997	48	24	52	7	29	9	13	23	11	27	21	30
chr3R	31722780	31723692	52	20	44	9	47	15	25	25	31	27	26	20
chr3R	31724388	31725032	94	53	115	13	69	24	74	61	64	49	71	62
chr3R	31735276	31736758	32	15	38	4	22	12	21	27	17	26	33	19
chr3R	31737941	31740217	99	69	194	15	62	31	67	63	55	42	43	59
chr3R	31740970	31742073	22	11	31	6	10	11	11	18	11	9	8	18
chr3R	31742539	31744279	230	101	224	16	73	17	47	138	59	123	44	114
chr3R	31744834	31746421	177	86	214	25	71	37	54	122	49	104	51	127
chr3R	31747048	31747698	151	63	122	17	103	18	59	66	49	61	60	68
chr3R	31751579	31755141	105	54	100	20	81	34	78	55	82	83	81	81
chr3R	31755395	31757968	60	24	59	10	48	17	35	38	35	32	54	36
chr3R	31759829	31765269	122	52	130	18	76	27	35	79	46	65	39	72
chr3R	31767106	31768809	268	94	225	74	377	100	303	155	237	146	224	152
chr3R	31770956	31772799	116	50	188	34	75	36	100	111	86	115	81	95
chr3R	31776003	31777738	115	60	112	14	61	27	50	80	67	100	76	94
chr3R	31792407	31796012	126	55	139	24	91	33	67	78	71	88	91	83
chr3R	31804670	31805404	25	22	24	6	14	7	8	17	4	18	3	21
chr3R	31812026	31812740	63	27	90	18	50	21	80	63	68	71	59	46
chr3R	31827542	31828424	16	11	21	2	4	2	4	8	5	14	6	10
chr3R	31829556	31831691	13	8	31	1	8	3	7	13	13	10	9	18
chr3R	31852223	31852887	20	12	23	3	15	2	12	15	12	16	19	12
chr3R	31865854	31866558	27	18	22	9	33	9	14	16	17	16	24	24
chr3R	31868398	31869206	28	11	26	2	11	2	17	32	17	26	14	23
chr3R	31869954	31870967	24	16	28	4	23	13	16	19	35	27	19	36
chr3R	31871632	31872373	30	10	28	1	17	4	18	16	23	14	20	16
chr3R	31872855	31873699	36	8	22	2	14	5	8	22	14	22	11	21
chr3R	31885235	31885976	17	19	21	1	11	3	6	17	11	18	16	23
chr3R	31886799	31887563	33	17	43	5	26	11	28	23	23	22	34	22
chr3R	31900050	31901132	37	27	31	4	35	9	21	20	20	18	22	22
chr3R	31901580	31904233	87	33	85	13	55	19	43	54	40	53	43	47
chr3R	31907557	31911249	57	43	68	8	29	11	22	57	31	60	28	55
chr3R	31916198	31917054	42	18	39	6	6	3	4	17	13	20	9	23
chr3R	31935370	31937075	137	66	158	39	113	52	138	131	135	117	88	111
chr3R	31943502	31945143	349	127	288	66	256	90	193	236	195	215	212	214
chr3R	31945771	31947092	36	8	45	8	20	11	36	39	35	33	24	37
chr3R	31951624	31952201	14	9	24	5	10	7	10	11	4	10	13	9
chr3R	31956008	31957029	75	37	100	16	54	19	38	63	37	57	38	38
chr3R	31963037	31965491	70	42	110	10	36	16	38	86	46	61	42	73
chr3R	31965847	31967521	24	8	37	8	21	5	18	10	19	19	17	24
chr3R	31970261	31972143	24	16	37	6	34	9	27	31	20	26	17	36
chr3R	31977182	31980172	578	323	633	128	463	191	315	428	355	439	286	488
chr3R	31984200	31985317	24	10	35	6	17	3	13	13	14	19	13	9
chr3R	31991776	31992475	26	20	74	6	7	12	24	17	7	19	9	7
chr3R	32023690	32024318	32	18	64	7	20	8	19	25	16	17	15	18
chr3R	32028877	32029462	10	6	21	3	2	6	8	9	4	16	3	9
chr3R	32052556	32054029	52	21	60	14	47	23	43	43	41	35	45	35
chr3R	32057304	32058157	20	22	34	11	26	20	26	10	16	20	17	23
chr3R	32067661	32068656	303	152	362	31	183	35	115	233	120	234	138	207
chr4	43335	44205	78	28	83	28	51	17	57	57	37	49	45	47
chr4	44646	45286	64	24	71	12	36	13	41	51	46	48	32	37
chr4	46434	47652	53	21	66	13	39	11	56	47	47	39	42	38
chr4	50777	51910	15	8	26	7	22	7	18	23	25	10	11	19
chr4	55965	56544	30	8	69	8	26	9	30	32	32	42	26	31
chr4	61128	62045	28	11	33	8	15	3	20	34	29	28	17	21
chr4	64226	65093	41	12	56	14	38	5	34	37	42	54	30	24
chr4	65910	67599	142	56	144	27	111	45	100	119	104	104	87	88
chr4	68209	69401	137	79	160	54	129	31	154	132	144	109	89	85
chr4	128057	129125	18	5	21	2	7	4	14	16	18	14	9	11
chr4	129734	131196	31	12	70	9	34	1	51	48	47	47	34	37
chr4	136050	137016	30	20	68	8	24	17	51	34	32	25	48	28
chr4	145723	146510	18	14	21	2	8	9	8	11	11	17	3	9
chr4	155350	156749	32	19	77	13	29	12	63	70	70	61	29	41
chr4	163083	164379	12	4	22	2	13	1	16	10	12	15	11	6
